seq,latency_ns
6136,2255391
6137,2245801
6138,2236203
6139,2226635
6140,2216999
6141,2207367
6142,2197775
6143,2188222
6144,2178579
6145,2169207
6146,2161660
6147,2152809
6148,2143211
6149,2133657
6150,2124066
6151,2114477
6152,2104893
6153,2095255
6154,2085642
6155,2076067
6156,2066406
6157,2056790
6158,2047254
6159,2039448
6160,2029906
6161,2020519
6162,2010879
6163,2002114
6164,1992572
6165,1982940
6166,1973379
6167,1963864
6168,1954273
6169,1944643
6170,1935090
6171,1925469
6172,1917821
6173,1908298
6174,1898746
6175,1889099
6176,1879555
6177,1870141
6178,1860573
6179,1851716
6180,1842043
6181,1832384
6182,1822844
6183,1813176
6184,1805358
6185,1795874
6186,1786348
6187,1776678
6188,1767157
6189,1757503
6190,1747972
6191,1738414
6192,1728742
6193,1719275
6194,1709727
6195,1700780
6196,1691121
6197,1683408
6198,1673879
6199,1664296
6200,1654729
6201,1645167
6202,1635505
6203,1625910
6204,1616213
6205,1606677
6206,1598111
6207,1588529
6208,1578948
6209,1569574
6210,1561785
6211,1553098
6212,1543537
6213,1533952
6214,1524388
6215,1514885
6216,1505310
6217,1495698
6218,1486141
6219,1476499
6220,1466888
6221,1457302
6222,1447767
